bills_included,description,details_url,first_published_date,floor_plan,furnished_state,latitude,listing_id,longitude,num_bathrooms,num_bedrooms,num_recepts,outcode,property_type,rent_price,shared_occu,student,rented,room_pm
0.0,"Come home after a long day of lectures to a smile from our 24/7 reception team before heading to the comfort of your own apartment, which comes as standard with a private bathroom, designated study area, Smart TV, fully fitted kitchenette, and best of all? A large double bed. No squeezing into a teeny twin size here!But we are so much more than just an accommodation provider. We deliver an unforgettable student experience. With big parties, big events and big talks, we aim to ensure no moment of your experience is ever a dull one. Thats why we provide you with the absolute best social spaces. Challenge your friends to a game of PlayStation. Chill out and watch a film, or cheer on your favourite team in the movie room. In need of something a little more active? Why not give yoga a go or book a free pt in our 24/7 gym.Just 10-minutes walk from both the University of Bristol and the vibrant city centre our Colston Avenue residence offers the ultimate in location. With dozens of unique shopping spots on your doorstep, along with a whole host of bars and restaurants, youll never be stuck for something to do in this student city. A true leap in apartment design, we offer a variety of apartments to suit all student budgets and lifestyles, whether you want the privacy of living alone or the laughter of living together. With more facilities than any other student accommodation in the city and a daily warm welcome from our 24/7 reception team, its no surprise that places sell out fast!Large comfy bedDesk and chairAll bills and utilitiesStorage solutionsSuperfast WiFiFlat screen TV (not included in Manchester Circle Square B9)Multiple power socketsKey fob accessCCTVAlarms24/7 onsite teamFree weekday grab & go breakfastFortnightly HousekeepingFree gym, pt sessions & yogaFree tea & coffee in the hubCombi-oven2 ring hobKettleToasterMicrowaveUnder counter fridgeExtractor hoodShowerToilet and sinkMirrorFeatures:WifiBike storageInternetCCTVOn site SecurityCommon RoomSecure door entryVending MachineLaundryEn-suite",https://www.zoopla.co.uk/to-rent/details/51158253?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-07 06:19:59,0,furnished,51.4555,51158253,-2.5966669999999996,0,1,0,BS1,Flats,1096,1,1,0,1096.0
0.0,"A two double bedroom top floor student flat. The accommodation comprises of a fitted kitchen, bathroom with bath and shower and a living room. Located near a supermarket, shops, pubs and only a short walk from Bristol University. EPC Rating (D) rent: £520pppm/£120ppp. Nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from . Tenancy dates 16/06/20 - 13/06/202. Prop Ref:tff 30PkS",https://www.zoopla.co.uk/to-rent/details/53594110?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-04 12:24:10,0,part_furnished,51.454018,53594110,-2.601786,0,2,0,BS1,Flats,1040,0,1,0,520.0
0.0,"Two double bedroom student first floor flat with basic furnishing, a kitchen, bathroom with bath and shower and a living room. Located near a supermarket, cafes and pubs. EPC Rating (D) rent: £520pppm/£120ppp. Nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from . Tenancy dates 01.08.2020 - 31.7.2021 Prop Ref:30PS",https://www.zoopla.co.uk/to-rent/details/53594077?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-04 12:19:58,0,part_furnished,51.454018,53594077,-2.601786,0,2,0,BS1,Flats,1040,0,1,0,520.0
0.0,"A two double bedroom flat with an open plan shared kitchen/living room, two bedrooms and a shared shower room. The flat has electric heating and is part furnished. Good location for students studying at uwe and University of Bristol. Clost to shops, bars, restaurants and cabot circus. EPC rating D. Rent: £499pppm / £115pppw.  - nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from . Joint and several contract. Tenancy 03.09.2020 -31.08.2021. (Property Ref: F4Baldwin)",https://www.zoopla.co.uk/to-rent/details/53597290?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-04 14:47:52,0,part_furnished,51.453213,53597290,-2.5956740000000003,0,2,0,BS1,Flats,998,0,1,0,499.0
0.0,"All inclusive rent: A luxury penthouse balcony student apartment in this exclusive development of studios. The balcony looks out over the city centre. Each self contained apartment has been carefully designed with bespoke furniture to give the occupant the optimum possible living space. There is good storage throughout including a double bed with pull out drawers, upright seperate storage units and wall mounted flat screen plasma TV. The extremely spacious en-suite shower room has an oversized shower compartment and the the fully fitted kitchen has all modern equipment. This property is connected to high speed broadband provided by Cityfibre network. Located in a fantastic position, less than 10 minutes walk to the University Campus, lift to all floors, pay as you go laundry facility and a bike storage area. Rent: £895pcm / £207pw. (Dual occupancy fee an additional £75 per studio pcm) (GCH) (ns) (Ref F54SSH) nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from . EPC Rating C. Nb these marketing images are generic and are only to be taken as examples of the interiors of the flats as a whole and do not relate to this specific flat (Tenancy 2nd September 2020 - 1st September 2021).(Ref F54SSH)",https://www.zoopla.co.uk/to-rent/details/53684590?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-10 18:58:59,0,furnished,51.454414,53684590,-2.596236,0,0,0,BS1,Studio,895,0,1,0,895.0
0.0,"All inclusive rent: A luxury penthouse balcony student apartment in this exclusive development of studios. The balcony looks out over the city centre. Each self contained apartment has been carefully designed with bespoke furniture to give the occupant the optimum possible living space. There is good storage throughout including a double bed with pull out drawers, upright seperate storage units and wall mounted flat screen plasma TV. The extremely spacious en-suite shower room has an oversized shower compartment and the the fully fitted kitchen has all modern equipment. This property is connected to high speed broadband provided by Cityfibre network. Located in a fantastic position, less than 10 minutes walk to the University Campus, lift to all floors, pay as you go laundry facility and a bike storage area. Rent: £895pcm / £207pw. (Dual occupancy fee an additional £75 per studio pcm) (GCH) (ns)nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from  EPC Rating C (Tenancy 2nd September 2020 - 1st September 2021) (Ref F48SSH)",https://www.zoopla.co.uk/to-rent/details/53684304?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-10 18:54:42,0,furnished,51.454414,53684304,-2.596236,0,0,0,BS1,Studio,895,0,1,0,895.0
0.0,"All inclusive rent: A luxury penthouse balcony student apartment in this exclusive development of studios. The balcony looks out over the city centre. Each self contained apartment has been carefully designed with bespoke furniture to give the occupant the optimum possible living space. There is good storage throughout including a double bed with pull out drawers, upright seperate storage units and wall mounted flat screen plasma TV. The extremely spacious en-suite shower room has an oversized shower compartment and the the fully fitted kitchen has all modern equipment. This property is connected to high speed broadband provided by Cityfibre network. Located in a fantastic position, less than 10 minutes walk to the University Campus, lift to all floors, pay as you go laundry facility and a bike storage area. Rent: £895pcm / £207pw. (Dual occupancy fee an additional £75 per studio pcm).(GCH) (ns)nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from . EPC Rating C (Tenancy 2nd September 2020 - 1st September 2021). (Ref F49SSH)",https://www.zoopla.co.uk/to-rent/details/53684268?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-10 18:44:45,0,furnished,51.454414,53684268,-2.596236,0,0,0,BS1,Studio,895,0,1,0,895.0
0.0,"One double bedroom student first floor flat with a large living/dining room, storage cupboard, fitted kitchen and bathroom. Located on Park Street within close proximity of the Clifton Triangle, Queens road and Clifton Village. The accommodation comprises of entrance hallway. EPC rating 39 (E) rent: £895pppm/£207pp. Nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from . Tenancy dates 16/07/20 - 15/07/202. Prop Ref:FFF30PS",https://www.zoopla.co.uk/to-rent/details/53597097?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-12-04 14:29:08,0,unfurnished,51.454018,53597097,-2.601786,0,1,0,BS1,Flats,895,0,1,0,895.0
0.0,"A modern, luxury student studio apartment located in an unbeatable position on Park Street. This studio flat benefits from having its own private courtyard garden.This stylish high quality development is only a short walk away from the Wills Building, Beacon House and Bristol University main campus. Directly outside the door are numerous shops, bars, clubs, coffee shops and restaurants. A five minute walk to the city centre and located on a direct rapid bus link to the uwe. This luxury studio apartment is equipped with high quality space saving furniture and has a modern kitchen fitted with appliances including: A fridge/freezer, main oven and microwave oven. Central communal laundry (pay as you go facility), bike store. (Rent £850pcm/£196 pw) EPC Rating D. Nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from www.bristoldigs.co.uk.nb images are a sample taken from all flats in the development and are not specific to this flat. Tenancy - 1.8.20 to 31.7.21 - (Ref: F4,70 Park)",https://www.zoopla.co.uk/to-rent/details/53275305?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-08 10:27:45,0,furnished,51.455048,53275305,-2.602825,0,0,0,BS1,Studio,850,0,1,0,850.0
0.0,"45 haA modern, larger than average luxury student studio apartment located in an unbeatable position on Park Street.This stylish high quality development is only a short walk away from the Wills Building, Beacon House and Bristol University main campus. Directly outside the door are numerous shops, bars, clubs, coffee shops and restaurants. A five minute walk to the city centre and located on a direct rapid bus link to the uwe. This luxury studio apartment is equipped with high quality space saving furniture and has a modern kitchen fitted with appliances including: A fridge/freezer, main oven and microwave oven and dishwasher. Central communal laundry (pay as you go facility), bike store. (Rent £835pcm/£192.69pw) EPC Rating D. Nb images are a sample taken from all flats in the development and are not specific to this flat. Nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from www.bristoldigs.co.uk.Tenancy - 1.8.20 to 31.7.21 - (Ref: F6,70Park)",https://www.zoopla.co.uk/to-rent/details/53275324?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2019-11-08 10:30:40,0,furnished,51.455048,53275324,-2.602825,0,0,0,BS1,Studio,835,0,1,0,835.0
0.0,"All inclusive rent: A luxury 4th floor student apartment in this exclusive development of studios. Each self contained apartment has been carefully designed with bespoke furniture to give the occupant the optimum possible living space. There is good storage throughout including a double bed with pull out drawers, upright separate storage units and large wall mounted flat screen plasma TV.(TV license payable by the tenants). The extremely spacious en-suite shower room has an oversized shower compartment and the the fully fitted kitchen has all modern equipment. This property is connected to high speed broadband provided by Cityfibre network. Located in a fantastic position, less than 10 minutes walk to the University Campus. There is a lift to all floors, a pay as you go laundry facilitry and a bike storage area. EPC Rating: C. Rent: £825pcm / £190pw. (GCH) (ns) nb As well as paying the rent, you may also be required to make permitted payments relating to utilities/costs. Full details of Tenant Fees can be downloaded from  (Tenancy 02.09.2020 - 01.09.2021). (Ref F36SSH) (Ref F36SSH)",https://www.zoopla.co.uk/to-rent/details/53832767?utm_source=v1:5rrMAiKeXRaB5B66ZOF-pGGnegU4wb2L&utm_medium=api,2020-01-02 17:01:35,0,furnished,51.454414,53832767,-2.596236,0,0,0,BS1,Studio,825,0,1,0,825.0
